ASV ID,kingdom,phylum,class,order,family,genus,species
e16495a0fa1aed880e2c585030efae72,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Tundrisphaera,Unassigned
0c1d11638a4925cc1df528447b1b1aa2,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Luteimonas,Unassigned
cb38ca4af0b5a8fc7d1a661281edd5e5,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Methylophilaceae,Methylophilus,uncultured_bacterium
9784d3af78bc916a7a892a1ede2e37a0,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,Unassigned
cba25e5f13a62e8a1fbdcdf62a0c4584,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Unassigned,Unassigned
45a1033bc181a3d144aab8d4fa827c80,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,Unassigned
9da25cf74c60c6d8e68e05e334ee3d61,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,uncultured,Unassigned
558e2930c7039e58654183adce3051d5,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,uncultured,uncultured_Chitinophagaceae
fec92c879a6af33f8b0c7eb2d949b24b,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Dokdonella,Unassigned
42378ce4ae85b738bc3ddac2c099ea2e,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Unassigned,Unassigned
174cfa741d260d1eb14a688f8067cab4,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadales,Saccharimonadales,uncultured_bacterium
1a94aa346e6403f8b8ed5ca0ff09b58a,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,uncultured,metagenome
6d0367b9732a489efa09e27d9e6cd1c6,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,Aridibacter,uncultured_bacterium
ce8dbd4c910b5e76013ac61dba2e9efe,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,Unassigned
b722e510d99361e07c83d4504977fa69,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Frankiaceae,Jatrophihabitans,Unassigned
a54cc2d856fa0a2d04b4db9b4f7a3351,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Unassigned
5f905f562acbd5d7d3d332e60b56df3f,Bacteria,Gemmatimonadota,Longimicrobia,Longimicrobiales,Longimicrobiaceae,YC-ZSS-LKJ147,metagenome
05a054705ab6ac8c9699243456b58e86,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Unassigned,Unassigned
df44a949da7592c330cd67c0291fbadf,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadales,Saccharimonadales,uncultured_soil
385994f9833abbaf01727bd19cc921e5,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus_Udaeobacter,uncultured_cyanobacterium
458ca230cae34fb6c7d98a3197bfbf48,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Spirosoma,Unassigned
1494b4ae539584e884468f1ed1417260,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Xiphinematobacteraceae,Candidatus_Xiphinematobacter,uncultured_bacterium
12e8b19a5bf48f3e01981c3384bb4aac,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Salinispira,metagenome
7ed07d7000a0de9e1dd5f353b3c7d4f0,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,Unassigned
6be3be61e8c583d5455b18632a9b7f13,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Edaphobaculum,bacterium
6a0f78f02c30d0575be6d54689b21b51,Bacteria,Acidobacteriota,Holophagae,Holophagales,Holophagaceae,Holophaga,Unassigned
9a65904cc21069619090a76235ab884f,Bacteria,Dependentiae,Babeliae,Babeliales,Vermiphilaceae,Vermiphilaceae,Unassigned
90a60bcce5c6a62514e49b94b89ade8c,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,67-14,uncultured_bacterium
1eeda987f8b1919e0536cfa929040e8d,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae_(Subgroup_1),Acidipila,metagenome
d874d94fb96e6fcb554c10b0bd317a18,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,metagenome
aba4b3cdbb4599fbe0a1d3adbb251684,Bacteria,Actinobacteriota,Acidimicrobiia,IMCC26256,IMCC26256,IMCC26256,uncultured_Ferrimicrobium
47eb826c9ae7862b8b1c703673bac1f4,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,Unassigned
31358476535056c6b568f696e3f01213,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,LWQ8,LWQ8,uncultured_bacterium
541234c6c49f1d6a06f97d7036ff1fa7,Bacteria,Proteobacteria,Alphaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned
1652b9372c211b66111d8abd289bb0ba,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,Unassigned
ef73696829fc855cb7430f18e3c35061,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,CL500-29_marine_group,metagenome
918c5ec8b424c0545707c0581666486c,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,uncultured,uncultured_Acidobacteria
d65b68e14f51a61466c8af2da39267c9,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,uncultured,Unassigned
879f14604f0b2e46ec055c167bb716e6,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Spirosoma,Spirosoma_sp.
c560d150608a1cf89e5e6f30cbec30ea,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Paludisphaera,Paludisphaera_borealis
e14084b94068e4cbd7ed89733284a4eb,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,Aquicella,Unassigned
3624b56bfe9a6268e6bc094e0beeb188,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,uncultured,uncultured,Unassigned
c78a55f32a95e8d952c5134e9605bd28,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Acidothermaceae,Acidothermus,Unassigned
9fa3eba8ab91220eb776b609357b1ffa,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,Unassigned
bd9f8e076e58071f7a8e01d322a81b87,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Kaistiaceae,Kaistia,uncultured_bacterium
206c5314be86210b23eebe06dd6e740f,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,Steroidobacter,bacterium_MI-37
210fa5acad8da9e30c2e5b1a4abc4af1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylobacterium-Methylorubrum,Unassigned
6fb3367ca906cf78db48909229605734,Bacteria,Myxococcota,Polyangia,Polyangiales,Sandaracinaceae,uncultured,Unassigned
661ecb9ee8356cb04311e84eb6b45628,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Parachlamydiaceae,Neochlamydia,metagenome
d647f16fd2984468864ae276bb0fe6d4,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter,Unassigned
77ed0dd467634e6ab2ac9de857964242,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,uncultured,Unassigned
8f2833a34dc99cf9662ff3fbf66700a8,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Sporichthyaceae,Longivirga,uncultured_bacterium
86759fe0d45f072ba90222aabf9cfa85,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,uncultured,uncultured,Unassigned
f5432992896cadc99765a9ea3cff0297,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,Haliangium,uncultured_bacterium
95777a3cde1367b47c7d152d88023acb,Bacteria,Chloroflexi,Anaerolineae,Caldilineales,Caldilineaceae,uncultured,Unassigned
7bb1675ad0e2b36146b46500e18f4871,Bacteria,Acidobacteriota,Acidobacteriae,Solibacterales,Solibacteraceae,Candidatus_Solibacter,Unassigned
ec0a1491c1b432891e96dec7bec3cfa6,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Unassigned,Unassigned
68101874bd2cb579ee870281e63b55cc,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,uncultured,Isosphaera_sp.
da3d1a94ff6beaf22ccd263dadd9ed49,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella,uncultured_Conexibacteraceae
27922a42e7728b3258b065b426ff6d09,Bacteria,Acidobacteriota,Acidobacteriae,Subgroup_2,Subgroup_2,Subgroup_2,uncultured_Acidobacteria
608c7abf2ab792e19ebe97eedfb9d4c7,Bacteria,Actinobacteriota,Actinobacteria,Micromonosporales,Micromonosporaceae,Unassigned,Unassigned
bea193aac329eeb92784ab96c790a719,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,uncultured,Unassigned
62fac31223b3d5d1cfee8df0fc8920a9,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Dyella,uncultured_Dyella
4390f45967fe7b224d3a27a2944fc86e,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Unassigned
1b1d8811867ac42a0da97d128bb0da20,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,WD2101_soil_group,uncultured_eubacterium
4ee4166157c0e14f3b57688af01cd3c3,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Intrasporangiaceae,Unassigned,Unassigned
45f7da1fc17fba79c08e0e05d9979d28,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,Unassigned
fa5a40c998851e3f871c4411a8fd0d0d,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Plot4-2H12,uncultured_Sphingomonadaceae
d2859cecf412cbb22b2c9d6a8c810b93,Bacteria,Chloroflexi,Ktedonobacteria,C0119,C0119,C0119,uncultured_bacterium
b1223de375d22557f5d6b80bbce3a857,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales_Incertae_Sedis,uncultured,uncultured_bacterium
178e7f16c85436f82e4a148911ba6be7,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Simkaniaceae,uncultured,uncultured_Chlamydia
05f7c14e038d94daaa935dd420f6a82d,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,uncultured,uncultured,uncultured_bacterium
0d8bed4344a7e7d7cd6cb68116525df5,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,Unassigned
d5f8e54a781908ea8833d6a18477e42f,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Dyadobacter,Unassigned
a2d5a1ac4f1a192df5635290474f6aea,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,Unassigned
d48ae05e6f75f3c23d21ed6ff0287de3,Bacteria,Firmicutes,Bacilli,Entomoplasmatales,type_III,type_III,uncultured_Mollicutes
7ac5bfe27a5d2b5f156b7d7286afdf80,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Unassigned,Unassigned
565aa662792865624b227c0ab3650b53,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Unassigned,Unassigned
a9cd25bceac4b950a3d2b7e00af50eb3,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Unassigned,Unassigned
e11a2fae5dffec55c833dbe93dd882ef,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Tundrisphaera,Unassigned
f2489a3721ef4217ac2204cdac4a9500,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Parachlamydiaceae,Unassigned,Unassigned
1d0cf3eaca4371059f492349ac08d2ee,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Phormidiaceae,Tychonema_CCAP_1459-11B,Unassigned
5f5812cd554d3e046a234f17b5eabde8,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Unassigned,Unassigned,Unassigned
44e6880fe679f82d5b3c9be13afd2d72,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Ferruginibacter,Unassigned
87c8cd90105b54bdb5f0cd4f9cb65932,Bacteria,Firmicutes,Bacilli,Entomoplasmatales,type_III,type_III,uncultured_Mollicutes
1cf37c0ebac9d95d1415f08ef63ea2d2,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Fimbriiglobus,uncultured_bacterium
93386b32ca3a01d748ed13f4140ed9b8,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Unassigned
58983bc7158030e95f85560caf17740c,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Unassigned,Unassigned,Unassigned
b26c017e639465d85f5bab769cd5f6e0,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Parachlamydiaceae,uncultured,metagenome
f4f5878781cd25207502fbe266dd0ae3,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured,uncultured_bacterium
1b59f10dd110e4584020cc44c83865f7,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,uncultured,uncultured_soil
ffcde1613a723f9780bf51d735d11a80,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,Tepidisphaeraceae,Tepidisphaera,uncultured_bacterium
3a502281e713dbb3d79cacfb319a55c8,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Fimbriiglobus,Unassigned
a5e326b0eaa73f850301a2c523549877,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_1,Unassigned
82f272322386126fde07103fb0b09d7b,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,uncultured_organism
267504f09fdc240e2157b3701b7aca64,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,67-14,metagenome
03fc1aed5d37b3c2e635708d463917ab,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,Unassigned
312b07cdd2849547609ec06864ad0274,Bacteria,Actinobacteriota,Actinobacteria,Micromonosporales,Micromonosporaceae,Unassigned,Unassigned
f9b1ef6a2522b4013e5cb198edf78d47,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Frankiaceae,Jatrophihabitans,Unassigned
0e3796490f96f93d03cb46e7bc2fd9c3,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Gemmata,uncultured_bacterium
af64cf1e9df876718e83de8e9cc2832a,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,Legionella_sp.
c34261b685cb55d3197fb6572bed8623,Bacteria,Armatimonadota,Fimbriimonadia,Fimbriimonadales,Fimbriimonadaceae,Fimbriimonadaceae,Unassigned
c33c5d2930599f4e722c9df7da3b7a20,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,0319-6G20,0319-6G20,Unassigned
33d773028af1e74daeeb162143b9f11c,Bacteria,Myxococcota,Polyangia,Polyangiales,BIrii41,BIrii41,uncultured_delta
379f1174f24e571a9aceadbba6411b47,Bacteria,Armatimonadota,Chthonomonadetes,Chthonomonadales,Chthonomonadales,Chthonomonadales,uncultured_bacterium
f5bf3aff1c8ce1a209d059c05666d761,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Nakamurellaceae,Nakamurella,Unassigned
55259a01aa71a5eb5f0ac2bceff6aadb,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,Aquicella,uncultured_bacterium
410ac59bd142769578fbb385c47d2955,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Microvirga,Unassigned
800478e0674fa58b57a2a97a30c114da,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,metagenome
7972bf29125e72e3cdc5979aba2d6fbd,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,Aquicella,uncultured_bacterium
d604d3cf47f9a9aafbba74c06ef78fc3,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,Myxococcus,Unassigned
4160820dea1afb535ed7ca8d89a487d8,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,uncultured,uncultured,uncultured_bacterium
0c4243eaab1206a26d04f42ffbfc14e2,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured,Unassigned
807b904e784cebb97eae4ecbd1447255,Bacteria,Cyanobacteria,Vampirivibrionia,Vampirovibrionales,Vampirovibrionaceae,Vampirovibrio,metagenome
93439bcc31bdda810c7c287a666367cf,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Aurantisolimonas,uncultured_bacterium
31a7d81d60dfc41551c715c42553c465,Bacteria,Dependentiae,Babeliae,Babeliales,Unassigned,Unassigned,Unassigned
9653bf5b4feecec354565539e8025eeb,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Cellvibrio,Unassigned
6ae917a6ebffebefd94988d571a809e1,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Gemmata,uncultured_bacterium
16b42f793e5e11a95118abb48c134807,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Puia,Unassigned
ca96c5417115dda3c2686fb42e695457,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Unassigned
fc05294c3230a48feaae5173848fa42a,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Parafilimonas,uncultured_bacterium
25e5da454b2da71a9949d2b43b6b2582,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Terrimonas,Unassigned
17dbd1660c51adff13e626c0926c526d,Bacteria,Abditibacteriota,Abditibacteria,Abditibacteriales,Abditibacteriaceae,Abditibacterium,Unassigned
48dee5eb48188f275aacc290c932812b,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,metagenome
4ecfe1ffcb766655e4fdcdc4f267bbd0,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Lacunisphaera,metagenome
0602222913c63a5d36fb53dee408c8af,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,CL500-29_marine_group,metagenome
a5810103f88542b2952ee59f93d5b05a,Bacteria,Dependentiae,Babeliae,Babeliales,Vermiphilaceae,Vermiphilaceae,Unassigned
ccb5e499336ef069fdff126d55a16b26,Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Unassigned
519d3120945531e1387196fc45b0f020,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Unassigned,Unassigned
2f8502e0afd670bd200009999b997f3b,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,SWB02,metagenome
206f8c4ad7b0b122a6c684d6fb222a85,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Unassigned
8ac7e493f7432903cd6b241c04eca3a8,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,metagenome
f9eb9cf72db8919d7dd83c214c9afbfb,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,A4b,uncultured_Anaerolineaceae
3ccba18fa186fd3f0cde5d4989e8b28b,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Terrimonas,metagenome
5d6382697afe19c821fec4e3b3f44d98,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Unassigned
a5f104433c3d3aff29052dfd42ebdf05,Bacteria,Chloroflexi,Anaerolineae,RBG-13-54-9,RBG-13-54-9,RBG-13-54-9,uncultured_sludge
95bdb919da7d6c469327f476cddd84b8,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Arenimonas,Unassigned
029d09eb5e0764771a86d5ee1bc5d4e3,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Iamiaceae,Iamia,Unassigned
785bb42a7b21764c5aaa52452522a086,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,JG30-KF-AS9,JG30-KF-AS9,uncultured_bacterium
eacf6f364dc02f758e3a594abd86f063,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae_(Subgroup_1),Occallatibacter,Unassigned
defd354cb54fc43d28734b0c3c066bd8,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rubellimicrobium,Unassigned
07c63f523c057607d3227c59f5700021,Bacteria,Proteobacteria,Alphaproteobacteria,Tistrellales,Geminicoccaceae,Geminicoccus,uncultured_bacterium
e5c88bc890c220d0d713496c97137995,Bacteria,Proteobacteria,Gammaproteobacteria,CCD24,CCD24,CCD24,metagenome
38360faffd9473af4e5e5b815e4e8531,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,env.OPS_17,env.OPS_17,Unassigned
37191253462f6b247338b761f28f3509,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,Luteitalea,Unassigned
2342d9c833674a3b732881a0d1384a2f,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,WD2101_soil_group,uncultured_bacterium
b2a01ca1580ee0ce22d6e4c83c479b55,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,uncultured,uncultured,Unassigned
322f5374dd4907d15775888e957b6cfe,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Unassigned
6c29e785dafb7ed4c0350394e0fd2586,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter,Unassigned
75f13caf9b5d62ed95402197c4c0793b,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Chitinophaga,Unassigned
d8604f64f8fda5afa0246c0a00d76565,Bacteria,Cyanobacteria,Vampirivibrionia,Vampirovibrionales,Vampirovibrionaceae,Vampirovibrionaceae,uncultured_bacterium
d2a0c1a43c3f6294f8dbbaf77fecb7a8,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Conexibacter,Unassigned
40a2c441e7c89599c8a845387109b055,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Nostocaceae,Nostoc_PCC-73102,Unassigned
97592ca29a2f77eb20974f4a09103152,Bacteria,Chloroflexi,Ktedonobacteria,C0119,C0119,C0119,uncultured_bacterium
845248d372d2059402ce5abe04cc28ab,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Ferruginibacter,Unassigned
63d90d678aa649c844380508bfc0363a,Bacteria,Proteobacteria,Gammaproteobacteria,EC3,EC3,EC3,uncultured_bacterium
0c3146a1dae72c4fc68522d26ce39ace,Bacteria,Armatimonadota,Armatimonadia,Armatimonadales,Armatimonadales,Armatimonadales,uncultured_bacterium
801501015c0e5ff39e9dcbdd0d05b335,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ochrobactrum,Unassigned
1d613a67d13f1f4b67a337efa1bcf271,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Tundrisphaera,uncultured_bacterium
3775bde93791ffd3453e7d1191a83b14,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,uncultured,uncultured,uncultured_Acidobacteriales
b7d37230da9f093229a7b40312d2f5e3,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,WD2101_soil_group,uncultured_bacterium
5d0dfd300af60fadbc6f37cdd115c73c,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Acidiphilium,uncultured_bacterium
a11648383bfd831791a2f9361d41fd6a,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,Unassigned
497c5b1f7d3e5360a35d564d209789f1,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured,Unassigned
92245dd29fe4b542e172d5d9ee69c63c,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured,Unassigned
4fb29d76dc7c55ab2d52fcc7fa868927,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Fimbriiglobus,Unassigned
b854bf5d3d7ba56e51f8b3c2e3a35d1d,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,uncultured,metagenome
d1e2195b5ff3b5b217bb34366a918660,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Acidibacter,Unassigned
0ab6aea3603c4694b9b5aaf20db9f56b,Bacteria,Myxococcota,Polyangia,mle1-27,mle1-27,mle1-27,Unassigned
17470a1fab63814884a5eb035fe12efc,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,JG30-KF-CM45,uncultured_bacterium
b6d4e5b0ccf3c3f8d5f4003ea9749b26,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,Unassigned,Unassigned,Unassigned
d5850c0f6a74c538d25d7672183fd326,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,JG30-KF-CM45,metagenome
25ec5b3f0c15880755a232b1833acd14,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,TM7a,uncultured_bacterium
7c3e00a2d5669e7cabe93dd93966e631,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Unassigned
5327c2c856556e675f32430be0968eec,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,bacterium_Ellin5290
6b3162b727d4711beca6e4121935f16e,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter,Unassigned
3f8147a956846f08e37238f31c0534ae,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,67-14,metagenome
